ID,Sexo,Idade,CartaodeCredito,ChequeEspecial,Renda,LimiteCartaodeCredito,LimiteChequeEspecial,Devedor,SaldoDevedor
2089,1,46,0,1,2777.23,1939.65,3169.41,0,0
2090,1,31,1,1,4009.52,507.17,1134.0,0,0
2091,1,26,1,0,3388.28,2532.26,3122.51,1,2506.86
2092,1,42,0,0,4276.45,1575.18,3960.69,1,8821.02
2093,0,33,0,0,2735.65,3142.27,2686.47,1,3864.79
2094,1,37,0,1,4718.37,648.31,2730.34,1,2093.39
2095,1,48,1,0,3436.05,3286.93,382.27,0,0
2096,1,22,0,1,2874.11,3234.03,2816.45,0,0
2097,0,21,0,1,2179.11,1688.06,1643.24,1,8052.9
2098,1,39,1,0,2170.8,3204.99,1944.67,1,8817.67
2099,1,25,0,0,4466.56,3464.4,2486.35,1,3936.17
2100,0,19,0,0,3552.46,190.46,894.81,0,0
2101,1,39,0,1,2092.83,3705.95,74.34,1,9967.7
2102,1,34,1,1,2954.24,1841.92,2836.58,0,0
2103,0,20,0,0,2783.73,2348.92,2400.07,1,8960.61
2104,1,29,1,1,3478.12,3756.61,3756.86,0,0
2105,0,31,1,1,4902.7,3937.18,108.38,0,0
2106,0,27,0,0,2825.23,442.7,245.99,1,8396.21
2107,1,21,0,1,3277.5,996.25,662.96,1,4192.96
2108,0,29,1,0,4286.71,3382.99,3388.97,0,0
2109,1,22,0,0,2910.81,2916.21,477.29,1,5561.91
2110,1,43,0,0,2738.74,3556.15,1848.96,1,8430.52
2111,1,42,0,1,2153.75,2229.09,72.59,0,0
2112,1,23,0,1,4692.26,2535.98,420.59,1,8819.09
2113,1,33,0,1,4619.4,278.29,2261.26,1,2182.8
2114,0,39,0,0,4120.2,3342.5,3355.76,0,0
2115,1,21,0,0,2173.09,118.48,1144.97,1,2628.46
2116,0,46,0,0,2692.87,1687.16,3314.92,0,0
2117,1,18,1,1,2437.35,783.28,2418.5,1,3990.25
2118,0,48,1,1,2859.59,695.3,637.54,1,8064.5
2119,1,32,0,1,4818.16,539.37,2937.19,0,0
2120,0,37,0,0,4417.58,2177.36,3717.05,1,7594.23
2121,0,43,0,0,4751.37,441.31,2098.05,1,2292.66
2122,0,45,0,0,3129.35,3015.77,2017.52,1,4574.92
2123,0,27,0,1,4707.41,843.75,839.23,1,3156.26
2124,0,24,0,1,4848.84,3658.24,3529.86,1,9558.46
2125,1,46,1,1,2463.51,3631.2,2449.82,1,4048.26
2126,0,37,0,1,3808.67,237.21,3208.36,1,5288.7
2127,0,50,1,0,2823.79,3788.7,2600.8,1,7371.51
2128,1,28,0,1,3879.4,3267.15,1508.31,0,0
2129,1,22,1,0,3794.57,3293.39,1220.36,0,0
2130,0,40,0,1,4692.87,1039.13,3756.32,1,6192.64
2131,1,42,1,0,3034.22,1323.04,1254.27,1,7569.79
2132,1,31,1,0,4183.05,3502.23,2210.52,0,0
2133,0,22,1,1,2154.83,3210.94,2668.55,0,0
2134,0,28,0,0,3496.08,380.82,158.18,1,5463.67
2135,1,44,1,0,4285.6,1350.78,572.6,1,9327.86
2136,1,50,0,0,2431.24,3207.67,1342.57,1,2855.23
2137,0,37,1,1,4583.9,3382.01,3514.08,0,0
2138,1,41,0,1,4113.46,704.63,3424.46,0,0
2139,1,46,0,0,3512.42,881.63,1899.0,1,3319.05
2140,1,46,1,0,4265.52,1300.15,1487.05,0,0
2141,1,44,1,1,3121.26,3223.9,1150.84,1,2458.14
2142,0,21,1,0,2806.74,2155.69,3852.32,0,0
2143,0,48,0,1,3309.3,881.1,569.13,1,2863.81
2144,1,35,0,0,3483.35,3116.65,3408.18,1,4840.0
2145,1,36,0,0,2037.4,392.84,3551.93,1,8386.32
2146,1,22,1,0,2333.13,1698.89,1511.4,1,6248.44
2147,1,48,1,1,3123.64,3372.2,1997.29,1,6912.13
2148,1,31,1,0,3602.84,3650.86,2392.88,1,7532.56
2149,1,38,1,0,3130.32,2026.61,1729.41,0,0
2150,1,30,0,1,3602.28,2298.41,2045.48,1,4535.74
2151,1,19,1,0,3654.03,256.46,664.25,1,8718.41
2152,1,19,0,1,4391.07,3779.35,2295.12,0,0
2153,0,26,1,0,4886.37,1058.18,2895.98,1,3852.02
2154,1,36,0,0,3702.8,3572.33,1752.89,0,0
2155,1,24,0,0,3554.46,1118.65,829.57,0,0
2156,0,22,0,1,3701.47,3251.2,478.25,1,7870.39
2157,1,23,1,1,2942.82,7.01,1085.14,0,0
2158,1,27,0,1,4753.98,682.3,3627.57,1,5936.27
2159,0,21,0,1,4058.77,1541.56,411.9,1,5030.05
2160,0,34,1,1,3495.01,3505.58,3978.88,0,0
2161,0,33,1,1,4816.83,2269.35,1538.77,0,0
2162,1,33,0,0,2707.36,2114.77,1930.17,1,3268.9
2163,0,25,0,0,3311.24,3221.39,2127.49,1,2066.59
2164,0,33,0,0,4368.98,2363.27,3173.37,1,3436.15
2165,0,18,0,0,4380.37,1354.15,2630.42,0,0
2166,0,31,1,0,4689.02,943.4,2035.48,1,2664.5
2167,0,22,1,0,2271.93,3791.29,2577.17,1,9277.5
2168,1,21,0,1,2415.92,1697.21,2809.2,0,0
2169,1,39,1,0,4074.34,463.48,536.56,0,0
2170,1,36,0,1,2066.81,954.36,442.43,0,0
2171,0,23,0,1,2461.18,1511.95,2087.88,0,0
2172,0,44,1,0,3167.2,1931.33,3261.55,1,9942.35
2173,0,37,0,0,3989.31,982.41,3745.95,0,0
2174,0,25,0,0,2288.01,260.42,366.69,0,0
2175,0,50,1,0,3540.8,1519.94,639.53,1,6289.33
2176,1,41,1,0,3744.24,816.46,587.24,0,0
2177,1,48,0,1,2456.61,1773.96,1658.58,1,5491.12
2178,0,33,1,1,3655.98,723.89,1468.76,1,6259.74
2179,1,21,0,1,3066.97,1734.34,1703.33,0,0
2180,1,29,1,1,3980.98,2351.43,3835.31,0,0
2181,0,29,1,0,2023.11,2242.86,1836.0,1,2128.8
2182,1,23,0,0,2614.88,3547.14,1627.86,1,2106.24
2183,1,50,1,0,2725.82,201.31,3589.71,1,8431.32
2184,0,43,0,0,3776.49,815.68,2080.41,0,0
2185,0,22,0,0,2286.95,285.47,2356.92,1,2819.02
2186,1,19,0,1,3507.39,486.03,3650.8,0,0
2187,1,46,0,0,2033.77,2176.12,1092.12,1,2699.94
2188,1,25,0,0,2414.58,3861.04,3584.92,0,0
2189,0,47,0,0,4944.07,3900.48,1580.86,0,0
2190,0,26,0,0,2264.23,1859.0,3682.17,1,9119.35
2191,0,29,0,0,4354.11,3772.64,3567.11,0,0
2192,1,49,1,1,3867.08,2001.28,2650.71,0,0
2193,0,31,0,1,3957.52,524.45,3816.9,1,7533.32
2194,1,22,0,0,2459.63,681.08,2144.93,1,9339.97
2195,0,37,1,1,4073.14,855.76,1131.96,1,8513.99
2196,1,29,1,1,2788.0,1232.12,1371.22,1,9077.58
2197,0,50,1,0,4622.52,2886.43,866.01,0,0
2198,1,30,1,0,3586.37,98.5,442.76,1,5703.9
2199,1,48,0,0,3206.32,145.72,3220.85,1,8888.34
2200,1,33,1,0,3756.35,904.79,2187.13,0,0
2201,0,23,1,1,3170.5,157.49,3335.41,0,0
2202,0,26,0,1,3200.35,2433.31,616.4,1,2125.01
2203,0,36,1,0,3292.88,187.91,1923.97,0,0
2204,1,46,1,1,3032.36,1062.14,2339.12,1,2328.49
2205,1,30,1,1,2614.98,827.52,1755.99,1,6217.11
2206,0,38,0,1,3006.95,3645.1,2318.61,1,3259.59
2207,0,23,0,1,4457.68,3506.28,3213.99,1,8000.92
2208,1,47,0,0,2718.52,3291.12,694.0,0,0
2209,1,27,1,0,2733.86,1104.79,3331.1,0,0
2210,1,48,0,1,4556.12,2184.24,3736.11,0,0
2211,0,25,0,0,3873.13,3542.75,1721.51,1,2341.91
2212,1,27,1,1,2805.5,459.34,656.5,0,0
2213,1,35,1,1,3772.15,2037.59,2759.18,0,0
2214,0,30,0,0,3183.78,3413.71,1369.65,0,0
2215,0,36,0,1,4394.93,3947.92,737.08,0,0
2216,0,35,0,0,4036.66,736.94,1975.48,1,8995.18
2217,1,30,0,1,2509.78,1607.43,3147.82,0,0
2218,1,20,1,1,3437.4,43.31,1446.04,0,0
2219,0,47,0,0,4822.7,447.82,671.54,1,9296.61
2220,1,26,0,0,4361.21,3707.97,1363.46,0,0
2221,1,32,0,1,2823.67,1410.56,3519.28,1,5715.95
2222,0,28,1,0,3529.88,3095.09,602.44,0,0
2223,0,22,0,0,3608.47,2529.39,2254.67,1,7261.27
2224,0,47,1,0,4990.67,2850.07,2859.71,0,0
2225,1,45,1,1,4041.22,812.05,1599.38,0,0
2226,0,47,0,0,4184.76,2906.75,2539.79,0,0
2227,0,22,1,0,3871.94,1923.41,624.13,0,0
2228,0,49,0,1,3747.05,1420.05,204.91,0,0
2229,1,44,1,0,3398.66,1615.82,283.81,1,4696.23
2230,0,45,1,1,3869.8,355.24,1744.82,0,0
2231,0,47,0,0,4076.26,822.83,806.58,1,3637.06
2232,1,48,0,1,4312.3,1933.9,3379.85,0,0
2233,1,46,0,1,4038.0,2636.17,1381.79,0,0
2234,1,37,0,1,3683.02,2788.76,1460.69,0,0
2235,1,42,1,1,3512.48,1378.42,1703.62,1,3786.64
2236,0,37,0,1,2292.66,370.83,3114.1,1,3499.87
2237,0,39,0,1,2580.45,3026.41,3747.95,1,9869.96
2238,1,19,1,0,3341.46,482.39,838.94,0,0
2239,0,32,1,0,4001.5,325.46,1029.2,0,0
2240,1,47,1,0,4524.85,3602.67,1432.34,1,5689.33
2241,0,39,0,0,4061.74,3287.49,1542.58,1,7616.31
2242,1,32,0,1,4643.45,3915.88,3377.45,0,0
2243,1,50,0,1,2554.68,3112.94,1977.1,0,0
2244,1,49,0,0,4737.69,969.37,3168.19,1,9276.48
2245,0,44,0,1,2427.54,20.07,607.48,0,0
2246,1,21,1,0,2990.07,1103.79,3708.21,0,0
2247,1,26,1,1,2163.67,15.2,1197.34,1,4942.41
2248,0,43,1,1,4903.71,2531.19,188.65,0,0
2249,1,27,0,0,2496.74,1515.95,3520.07,0,0
2250,1,18,0,0,2617.57,730.12,2054.59,1,4577.02
2251,0,20,1,0,4833.72,3808.95,2988.43,0,0
2252,0,40,0,0,2610.98,389.1,2304.33,0,0
2253,1,25,0,0,3388.45,3659.85,2195.58,1,5627.31
2254,1,44,1,0,2215.85,2982.38,1658.96,1,9993.96
2255,1,25,0,1,4666.26,963.19,3025.25,0,0
2256,0,24,0,1,2790.4,849.72,737.47,0,0
2257,0,40,1,1,2478.53,573.81,3780.96,0,0
2258,1,33,0,0,4697.22,670.83,1412.61,1,9768.0
2259,0,49,1,0,3344.73,1328.73,1314.17,0,0
2260,1,45,0,0,3928.49,670.07,2460.85,1,6311.81
2261,1,23,0,1,3914.41,1627.75,2772.2,1,9004.39
2262,1,35,1,1,2979.05,2934.68,2101.43,0,0
2263,0,38,0,0,2595.69,442.21,2176.48,1,7792.14
2264,1,23,1,0,2192.7,2601.45,1467.42,1,4552.59
2265,0,30,1,1,4624.13,1167.73,2766.99,1,8398.31
2266,0,28,0,0,3835.82,250.84,1561.1,1,3889.55
2267,1,27,0,1,3391.83,3338.98,515.67,0,0
2268,0,21,1,1,3865.3,2024.01,2342.74,1,8800.13
2269,0,27,0,1,3460.37,2312.33,3761.34,0,0
2270,0,39,0,0,2165.72,3006.71,1752.5,1,2417.59
2271,0,44,0,1,2390.92,1960.67,2742.89,0,0
2272,0,34,0,0,4361.96,3512.01,11.51,0,0
2273,0,43,1,1,3915.44,3329.35,471.56,1,3713.7
2274,0,43,1,0,3826.14,1780.72,2888.48,0,0
2275,1,26,0,1,3470.92,2850.05,2267.77,0,0
2276,1,41,1,0,3779.91,703.7,1720.11,1,2250.51
2277,0,39,0,1,2403.95,2603.76,3224.74,0,0
2278,0,49,1,1,2598.41,2865.33,3828.7,0,0
2279,0,19,0,1,4691.43,2925.03,3637.84,1,5807.83
2280,0,20,0,1,3735.88,1161.68,2325.99,1,4195.57
2281,0,50,1,0,3534.55,3371.77,3606.2,1,3390.34
2282,1,22,1,0,4413.33,3336.57,3992.01,0,0
2283,0,34,0,1,4323.39,1354.38,3676.8,1,6649.83
2284,0,43,0,0,2964.25,2443.49,2167.25,1,5176.43
2285,1,30,0,0,4200.87,3733.61,2993.41,1,9672.43
2286,0,50,1,0,4206.4,2309.35,3459.72,1,3683.13
2287,1,44,1,0,4130.57,2529.65,854.59,0,0
2288,0,34,0,1,2389.59,2346.11,623.63,0,0
2289,0,18,0,1,3557.15,3823.9,2166.64,1,4404.12
2290,0,46,0,0,4139.79,2644.41,336.08,0,0
2291,0,24,1,0,3367.2,1531.11,1151.86,1,7178.81
2292,1,47,0,0,3584.79,1315.86,2489.2,1,8109.38
2293,0,23,0,1,4085.77,3369.72,2877.73,0,0
2294,1,49,1,0,3519.45,2309.65,3545.7,0,0
2295,1,40,1,1,3070.99,1704.95,920.25,0,0
2296,1,23,1,0,4573.57,908.73,2104.36,0,0
2297,0,24,1,0,4142.8,1655.12,3101.48,1,2625.56
2298,1,31,1,1,3994.01,696.4,707.58,1,2946.82
2299,1,20,0,1,2112.51,853.27,977.73,1,7498.2
2300,0,34,1,1,2206.54,626.52,3885.93,1,6721.02
2301,1,46,1,0,2193.83,3506.05,3757.5,1,2400.42
2302,1,30,0,0,4447.02,2053.55,119.24,1,5406.07
2303,1,37,0,1,3877.02,1546.44,2121.04,1,3798.37
2304,1,48,0,0,4641.99,146.34,1145.74,1,5004.0
2305,1,46,0,0,2162.0,1800.07,3254.28,0,0
2306,1,43,1,0,2052.55,387.62,2166.66,1,6692.59
2307,1,18,1,0,4836.61,686.28,2071.61,0,0
2308,1,45,1,1,4406.54,512.32,3626.26,0,0
2309,1,39,0,0,3437.67,1510.1,2769.52,0,0
2310,0,19,0,0,2914.94,3962.63,3724.64,0,0
2311,0,29,0,0,2618.54,1728.13,3547.56,1,6103.94
2312,0,29,0,1,2159.28,294.26,1609.59,0,0
2313,1,40,1,1,4866.7,3913.82,1253.91,0,0
2314,1,18,1,0,4260.49,3356.69,742.01,0,0
2315,0,36,1,0,3408.78,95.24,2861.98,1,2906.25
2316,0,50,1,0,3003.07,1240.94,3456.21,0,0
2317,0,36,1,0,4170.56,2293.29,309.46,1,2321.63
2318,1,40,1,1,2883.13,370.43,2064.55,1,5431.81
2319,0,34,0,1,3036.64,3094.93,3928.33,0,0
2320,0,24,0,1,3125.63,3925.71,467.85,0,0
2321,1,49,0,1,3604.2,1557.29,1820.7,0,0
2322,0,23,0,1,3079.27,3168.63,2699.04,0,0
2323,1,38,1,0,3472.89,3687.7,2623.49,0,0
2324,0,49,1,0,2742.17,377.88,3445.72,0,0
2325,0,18,1,0,2027.58,449.85,2050.12,0,0
2326,1,27,1,1,3961.19,1029.38,1244.03,0,0
2327,1,20,0,0,2048.88,3781.44,2977.81,0,0
2328,0,27,0,1,4083.88,578.62,3523.2,0,0
2329,0,32,0,1,3819.85,2709.45,1371.75,1,9790.73
2330,0,34,0,0,3539.68,1710.78,1698.76,0,0
2331,1,44,0,1,3158.94,2822.48,1412.38,1,3915.08
2332,0,23,0,1,2548.83,1913.53,1157.34,1,5339.67
2333,0,43,1,0,4227.34,2206.32,496.4,1,2200.98
2334,1,44,0,1,3132.79,3890.25,428.25,0,0
2335,0,36,1,1,4886.67,897.61,1682.14,1,4871.19
2336,1,34,1,0,2047.19,3902.71,122.74,1,8250.18
2337,1,31,1,0,4176.31,2978.6,2513.22,0,0
2338,0,38,0,1,4372.3,1796.01,2299.98,1,3921.96
2339,0,41,0,0,3702.37,761.61,2199.35,1,2729.37
2340,1,22,0,0,3923.38,1570.07,2733.79,0,0
2341,1,21,1,0,3918.76,3047.28,1640.61,0,0
2342,1,31,0,1,3807.73,2315.85,868.5,0,0
2343,0,31,0,1,4395.22,60.85,171.7,0,0
2344,0,23,0,1,3445.17,325.82,3859.08,0,0
2345,1,23,1,0,3756.71,3422.81,3714.02,1,5135.35
2346,0,42,0,0,2061.41,184.5,1967.6,1,4338.24
2347,0,28,1,0,2570.82,3602.14,1302.82,1,4281.35
2348,1,40,0,1,4523.58,233.28,3827.91,0,0
2349,0,47,1,0,3584.16,142.03,44.19,1,6840.49
2350,0,35,1,0,3152.0,2639.12,3526.33,1,6442.26
2351,1,44,0,0,2045.67,3278.47,3782.25,1,8859.4
2352,1,26,1,0,4666.1,1830.97,1760.41,1,7666.65
2353,0,25,0,0,3625.91,2525.74,1337.14,0,0
2354,0,38,1,0,3886.27,931.75,3666.04,0,0
2355,1,46,1,1,3279.13,634.86,20.2,1,9379.57
2356,0,23,1,1,3134.94,1977.68,807.75,1,6460.54
2357,1,41,0,0,3782.88,2111.01,3100.95,0,0
2358,1,41,0,1,4611.97,66.15,3632.73,1,5287.5
2359,0,25,0,1,4166.35,1474.6,1832.84,0,0
2360,0,34,1,0,4061.53,399.13,3971.41,1,2223.26
2361,0,37,1,0,2652.23,2879.65,98.49,0,0
2362,0,28,0,0,3476.77,996.37,60.74,1,8126.12
2363,1,39,1,1,3753.26,3389.54,1875.19,0,0
2364,0,32,0,0,3478.6,1001.62,227.74,1,3918.29
2365,1,39,0,1,3428.1,1565.14,1366.32,0,0
2366,1,34,0,0,2268.88,960.84,3311.54,0,0
2367,0,19,0,1,4901.66,1884.16,1959.09,0,0
2368,1,35,0,0,3314.37,192.72,1075.04,1,4299.62
2369,1,27,0,0,2538.57,3941.32,1788.28,0,0
2370,1,43,0,1,3357.31,1580.25,1743.84,1,7794.59
2371,0,50,1,0,2545.12,2553.34,3501.09,0,0
2372,0,18,1,1,2761.14,252.31,1694.04,0,0
2373,1,47,1,1,3044.26,763.72,3177.39,1,6728.0
2374,0,19,0,0,4500.81,2502.64,3599.64,0,0
2375,0,50,0,0,3093.5,2518.23,296.62,1,5801.8
2376,0,26,1,1,4415.45,843.78,150.32,0,0
2377,1,18,0,0,4412.66,609.7,3758.38,0,0
2378,1,32,1,0,2333.24,37.43,295.7,0,0
2379,1,37,1,1,4420.96,3788.69,3253.78,1,2241.26
2380,0,31,0,1,2730.74,2210.1,3577.9,0,0
2381,1,28,0,0,3638.88,660.14,1861.75,0,0
2382,0,18,1,1,3309.79,134.57,2085.12,1,6966.57
2383,1,36,0,1,4547.77,2775.62,1886.58,1,5669.96
2384,1,49,1,1,2372.73,3415.64,358.15,0,0
2385,1,21,1,1,3198.42,2387.46,3880.26,0,0
2386,1,39,1,1,3220.71,2162.26,3648.86,1,5384.86
2387,1,39,0,0,2956.86,3791.94,3355.72,0,0
2388,0,47,0,1,2079.25,1184.15,1148.85,0,0
2389,0,50,0,0,4422.03,1294.56,3934.45,0,0
2390,0,23,0,1,3681.58,1037.47,3510.32,1,5208.02
2391,0,43,0,0,4733.87,618.51,2595.97,0,0
2392,1,33,1,0,4756.68,1865.89,1246.81,1,5848.27
2393,0,24,0,1,4650.03,286.65,2093.11,0,0
2394,1,42,1,1,2492.34,1614.77,3730.43,0,0
2395,1,23,0,0,4436.77,3074.27,3417.38,0,0
2396,1,30,1,1,4372.25,2624.09,2379.01,1,8469.86
2397,1,26,0,0,4696.1,846.63,515.91,0,0
2398,0,27,1,1,4970.84,2307.08,3863.89,1,9178.63
2399,1,45,1,0,2348.65,2253.8,1974.19,0,0
2400,0,49,1,1,3621.9,1268.76,2889.12,0,0
2401,0,22,1,1,2727.31,149.76,3506.63,0,0
2402,1,48,1,1,2783.19,3639.3,3356.77,1,3706.47
2403,1,31,0,0,4262.12,1301.93,1015.1,0,0
2404,1,31,0,0,3097.75,2502.57,1935.8,1,5538.67
2405,1,49,1,0,4976.25,2319.13,2293.8,1,3481.1
2406,0,31,0,1,3062.82,869.32,1516.15,0,0
2407,0,37,0,0,2523.54,2934.66,1216.73,1,9605.74
2408,0,30,1,0,4917.15,1316.49,3414.62,0,0
2409,0,40,0,1,4994.15,1040.22,1457.12,1,5024.49
2410,0,22,0,1,4965.39,242.34,2061.24,1,4539.07
2411,0,22,0,0,4816.91,3248.27,1945.19,1,8312.26
2412,0,27,0,1,2311.45,1109.48,3161.56,1,8578.23
2413,0,28,0,0,2546.53,2990.84,3117.27,0,0
2414,1,36,1,0,2146.27,3033.63,1101.02,0,0
2415,1,34,1,0,2897.94,1146.68,1935.54,1,8611.11
2416,0,27,0,1,3511.27,726.58,2976.49,1,8712.45
2417,1,22,1,1,2466.41,2528.05,156.25,1,7502.66
2418,1,32,0,0,4520.07,3667.63,1681.83,0,0
2419,1,28,1,1,2247.76,246.66,1910.49,1,2095.86
2420,1,38,0,1,2127.46,471.72,1536.76,1,6288.32
2421,1,29,1,0,2140.0,3664.83,951.64,0,0
2422,0,21,0,0,4884.4,3797.63,3613.95,0,0
2423,1,32,1,1,2521.89,3411.44,673.59,1,9763.6
2424,0,18,0,1,2182.92,994.23,3574.64,0,0
2425,0,30,0,1,4104.85,2289.1,49.35,0,0
2426,0,20,1,1,3136.53,2125.01,2232.96,0,0
2427,1,18,0,1,3469.18,1531.81,1533.13,0,0
2428,1,30,1,0,2329.35,1476.98,1292.12,1,4228.87
2429,1,34,1,0,3080.43,2366.77,1394.28,1,2552.87
2430,0,22,0,1,4226.97,2236.36,1345.81,0,0
2431,1,28,1,0,3808.12,53.64,2491.78,1,7840.55
2432,0,22,0,0,3434.84,817.37,928.3,1,9841.66
2433,1,39,1,1,4873.48,3425.24,3284.1,1,9588.39
2434,0,27,0,0,2840.14,779.93,1010.71,0,0
2435,0,24,1,1,4914.68,455.44,3311.1,1,8069.75
2436,0,25,1,1,2179.76,3010.04,692.71,1,2225.83
2437,0,39,0,1,4655.96,2806.29,976.22,0,0
2438,0,23,1,1,2154.57,982.36,3083.39,0,0
2439,0,23,0,0,3994.92,2535.61,1135.48,0,0
2440,0,43,1,1,4013.84,418.61,2424.52,0,0
2441,0,18,1,1,2870.48,2429.91,2958.39,0,0
2442,0,31,1,1,2350.58,3998.81,1413.31,0,0
2443,0,48,1,0,4973.35,149.66,2408.15,0,0
2444,1,23,0,0,4637.47,674.11,3767.03,1,3939.76
2445,1,20,1,1,2901.37,3085.9,3584.52,0,0
2446,0,26,0,1,2665.16,3592.26,2666.02,1,3476.42
2447,1,44,0,1,3650.98,2840.87,3081.72,1,4880.62
2448,0,40,1,0,3158.42,1271.03,1824.46,0,0
2449,0,44,1,1,4708.43,2090.59,35.01,0,0
2450,1,26,1,0,4849.47,1413.17,228.59,1,4492.37
2451,1,30,1,0,2857.35,1079.45,2267.18,0,0
2452,0,23,1,0,3316.55,2312.83,1683.91,1,7255.07
2453,0,50,0,0,2913.33,209.2,2630.55,0,0
2454,0,25,1,0,2153.34,1724.27,2290.03,0,0
2455,0,37,1,1,3557.87,3899.24,1269.19,1,4791.61
2456,1,48,1,0,4669.57,233.69,1375.28,1,4068.67
2457,1,42,1,0,4191.68,933.39,1338.4,1,4645.78
2458,0,36,0,1,2548.76,3781.4,1079.33,0,0
2459,1,20,1,1,2775.48,341.18,1620.21,0,0
2460,0,33,0,1,3975.68,1906.92,343.66,1,4769.53
2461,1,40,1,1,3044.13,2604.52,204.0,0,0
2462,0,26,1,1,2206.28,192.38,2264.72,0,0
2463,1,18,1,0,2613.97,1877.87,3412.67,0,0
2464,0,19,0,1,3379.38,471.73,1607.13,0,0
2465,1,42,0,0,4726.52,366.98,670.79,1,2775.65
2466,1,29,1,1,3109.72,2007.46,508.7,1,3451.57
2467,1,40,1,0,2470.55,3046.82,1696.75,0,0
2468,1,20,1,1,3107.47,579.22,763.29,0,0
2469,0,50,0,1,4626.44,1686.73,393.81,1,7873.12
2470,0,21,0,1,2941.44,1404.53,3327.34,1,3800.59
2471,1,40,1,0,2430.28,2814.4,1084.11,0,0
2472,1,19,0,1,3599.5,2889.69,2371.4,0,0
2473,1,37,0,1,4775.31,2448.05,1854.73,0,0
2474,0,23,1,1,4099.65,908.58,1498.91,0,0
2475,1,43,0,1,4744.55,583.12,412.66,1,6284.58
2476,1,49,0,1,4414.72,608.09,1135.47,1,8831.52
2477,1,24,1,1,2211.26,1009.17,1414.89,0,0
2478,0,22,1,0,4695.45,132.04,94.46,0,0
2479,0,33,0,0,3869.0,1768.9,170.43,1,3073.65
2480,0,28,0,1,2878.56,1193.74,3464.97,1,8827.97
2481,1,49,1,0,3527.36,689.22,3029.32,0,0
2482,0,23,1,0,2583.8,2077.78,483.53,0,0
2483,1,38,1,1,4885.03,3696.25,3089.57,1,5060.68
2484,0,31,1,1,2395.8,494.86,3877.38,1,5781.12
2485,1,35,0,0,2037.31,2620.89,3764.56,1,6473.11
2486,0,18,0,0,3851.58,3445.9,1641.6,1,9509.65
2487,0,18,1,1,2214.05,2210.95,2510.44,0,0
2488,1,43,0,1,3327.41,2586.01,2205.38,0,0
2489,1,41,1,1,2362.77,467.79,2797.41,1,7956.64
2490,0,49,1,0,2035.65,1039.18,2804.76,1,4448.76
2491,1,38,0,1,4169.22,210.99,595.27,0,0
2492,0,37,0,0,4621.15,3055.66,1957.63,1,9511.49
2493,1,44,1,0,4187.42,2114.06,589.45,1,8729.28
2494,1,32,1,1,2580.66,2925.2,2134.78,1,7076.8
2495,1,26,0,0,2959.61,3055.95,1544.74,0,0
2496,1,20,0,1,2313.98,3525.04,3879.31,1,5667.34
2497,0,47,1,0,4975.6,3356.9,3169.61,1,6660.21
2498,1,28,1,1,2882.77,381.54,1926.72,0,0
2499,1,22,0,0,3051.72,1354.51,2545.68,1,7198.37
2500,0,30,1,1,3171.18,1525.47,1601.05,0,0
2501,0,50,1,0,4187.57,3381.36,682.53,0,0
2502,0,50,1,1,3597.95,3643.33,1323.76,1,5054.23
2503,0,40,1,1,4902.98,1901.13,3128.44,1,3945.54
2504,0,23,0,1,3866.67,381.96,355.61,0,0
2505,1,25,1,1,2870.93,2546.63,2060.08,0,0
2506,0,48,0,1,4739.6,1609.75,1511.18,0,0
2507,0,41,0,1,4414.86,3029.31,3313.59,0,0
2508,0,47,0,1,3816.81,3912.04,2687.35,1,2934.92
2509,0,44,0,1,4128.5,3084.75,1225.02,1,9903.22
2510,1,30,1,0,4023.98,2276.19,965.58,0,0
2511,0,41,0,1,2143.69,1186.12,1167.76,0,0
2512,1,30,1,0,4785.77,622.43,1552.11,0,0
2513,1,48,0,1,4208.5,1306.68,690.17,1,7909.92
2514,1,42,0,0,2866.87,1193.73,3913.99,0,0
2515,1,21,1,1,3908.95,1639.85,2818.5,1,6851.97
2516,0,25,1,0,2701.2,2068.4,1491.54,0,0
2517,0,24,1,0,3848.82,193.48,1491.0,1,5999.16
2518,0,21,0,1,2696.9,3329.4,2406.91,0,0
2519,1,18,1,1,3377.55,3291.29,865.76,0,0
2520,0,21,0,0,4515.61,3616.03,1189.4,0,0
2521,1,50,0,1,4746.45,3108.25,2259.47,1,4089.18
2522,0,22,1,1,2993.14,2459.59,2324.12,1,6645.33
2523,0,43,0,0,3671.64,2964.31,42.3,0,0
2524,0,45,0,0,4140.6,2969.74,721.7,0,0
2525,0,30,1,0,3292.24,2374.94,558.68,1,9430.49
2526,0,49,0,1,4700.25,496.93,1958.12,0,0
2527,1,35,1,0,2001.19,1682.73,1898.43,0,0
2528,1,29,0,0,3248.71,770.88,2671.76,1,5866.51
2529,0,32,1,1,4120.64,87.56,3713.43,1,2081.76
2530,0,25,0,0,4574.89,345.14,1418.0,1,5303.43
2531,0,19,0,0,3644.4,516.78,1818.7,1,6498.14
2532,0,36,0,1,2282.79,3676.32,3258.76,1,9738.02
2533,0,33,1,1,3801.52,1609.4,1968.27,0,0
2534,1,32,0,1,2253.27,3940.63,1795.09,0,0
2535,0,36,1,0,2955.42,2968.99,2698.39,1,3084.25
2536,1,28,0,0,3713.88,971.12,3123.5,1,5853.72
2537,0,49,0,1,2943.63,126.06,3628.42,1,2288.48
